id,porepress1,soiltention1,h1x,h1y,h1z,inclination1x,inclination1y
7147,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7148,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7149,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7150,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7151,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7152,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7153,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7154,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7155,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7156,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7157,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7158,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7159,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7160,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7161,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7162,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7163,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7164,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7165,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7166,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7167,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7168,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7169,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7170,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7171,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7172,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7173,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7174,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7175,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7176,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7177,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7178,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7179,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7180,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7181,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7182,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7183,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7184,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7185,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7186,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7187,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7188,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7189,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7190,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7191,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7192,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7193,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7194,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7195,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7196,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7197,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7198,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7199,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7200,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7201,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7202,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7203,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7204,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7205,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7206,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7207,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7208,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7209,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7210,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7211,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7212,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7213,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7214,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7215,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7216,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7217,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7218,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7219,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7220,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7221,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7222,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7223,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7224,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7225,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7226,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7227,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7228,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7229,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7230,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7231,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7232,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7233,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7234,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7235,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7236,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7237,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7238,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7239,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7240,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7241,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7242,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7243,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7244,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7245,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7246,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7247,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7248,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7249,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7250,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7251,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7252,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7253,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7254,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7255,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7256,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7257,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7258,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7259,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7260,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7261,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7262,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7263,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7264,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7265,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7266,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7267,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7268,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7269,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7270,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7271,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7272,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7273,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7274,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7275,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7276,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7277,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7278,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7279,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7280,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7281,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7282,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7283,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7284,4.99,92.4,0.015,0.025,0.016,0.55,0.22
7285,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7286,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7287,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7288,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7289,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7290,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7291,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7292,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7293,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7294,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7295,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7296,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7297,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7298,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7299,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7300,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7301,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7302,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7303,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7304,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7305,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7306,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7307,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7308,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7309,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7310,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7311,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7312,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7313,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7314,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7315,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7316,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7317,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7318,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7319,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7320,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7321,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7322,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7323,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7324,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7325,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7326,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7327,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7328,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7329,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7330,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7331,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7332,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7333,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7334,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7335,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7336,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7337,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7338,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7339,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7340,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7341,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7342,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7343,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7344,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7345,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7346,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7347,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7348,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7349,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7350,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7351,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7352,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7353,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7354,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7355,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7356,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7357,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7358,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7359,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7360,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7361,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7362,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7363,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7364,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7365,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7366,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7367,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7368,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7369,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7370,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7371,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7372,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7373,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7374,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7375,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7376,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7377,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7378,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7379,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7380,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7381,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7382,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7383,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7384,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7385,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7386,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7387,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7388,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7389,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7390,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7391,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7392,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7393,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7394,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7395,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7396,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7397,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7398,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7399,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7400,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7401,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7402,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7403,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7404,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7405,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7406,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7407,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7408,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7409,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7410,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7411,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7412,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7413,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7414,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7415,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7416,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7417,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7418,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7419,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7420,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7421,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7422,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7423,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7424,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7425,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7426,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7427,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7428,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7429,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7430,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7431,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7432,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7433,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7434,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7435,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7436,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7437,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7438,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7439,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7440,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7441,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7442,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7443,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7444,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7445,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7446,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7447,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7448,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7449,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7450,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7451,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7452,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7453,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7454,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7455,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7456,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7457,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7458,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7459,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7460,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7461,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7462,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7463,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7464,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7465,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7466,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7467,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7468,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7469,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7470,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7471,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7472,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7473,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7474,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7475,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7476,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7477,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7478,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7479,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7480,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7481,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7482,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7483,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7484,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7485,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7486,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7487,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7488,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7489,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7490,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7491,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7492,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7493,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7494,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7495,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7496,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7497,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7498,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7499,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7500,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7501,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7502,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7503,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7504,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7505,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7506,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7507,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7508,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7509,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7510,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7511,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7512,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7513,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7514,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7515,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7516,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7517,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7518,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7519,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7520,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7521,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7522,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7523,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7524,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7525,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7526,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7527,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7528,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7529,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7530,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7531,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7532,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7533,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7534,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7535,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7536,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7537,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7538,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7539,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7540,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7541,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7542,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7543,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7544,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7545,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7546,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7547,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7548,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7549,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7550,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7551,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7552,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7553,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7554,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7555,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7556,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7557,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7558,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7559,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7560,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7561,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7562,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7563,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7564,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7565,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7566,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7567,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7568,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7569,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7570,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7571,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7572,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7573,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7574,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7575,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7576,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7577,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7578,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7579,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7580,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7581,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7582,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7583,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7584,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7585,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7586,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7587,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7588,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7589,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7590,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7591,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7592,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7593,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7594,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7595,4.88,96.4,0.015,0.025,0.016,0.55,0.22
7596,4.88,96.4,0.015,0.025,0.016,0.55,0.22
